,Solar Actual Installations,Onwind Actual Installations,Offwind Actual Installations,Hydrogen Actual Installations,battery Actual Installations,Solar Average Installations,Onwind Average Installations,Offwind Average Installations,Hydrogen Average Installations,battery Average Installations,Solar 2045 Average Installations,Onwind 2045 Average Installations,Offwind 2045 Average Installations,Hydrogen 2045 Average Installations,battery 2045 Average Installations,Hydrogen 2045 Energy,battery 2045 Energy,Hydrogen 2050 Energy,battery 2050 Energy,Hydrogen 2050 FLH,battery 2050 FLH,Solar Generation,Onwind Generation,Offwind Generation,Solar Peak Installation,Onwind Peak Installation,Offwind Peak Installation,Solar 2045 FLH,Onwind 2045 FLH,Offwind 2045 FLH,Solar 2050 FLH,Onwind 2050 FLH,Offwind 2050 FLH,2030_RES Total Share,AC Grid Development Factor,DC Grid Development Factor,AC Grid Development,DC Grid Development,AC Grid Loading,DC Grid Loading,CO2 Emissions,Total System Cost,DC 2045 Power,AC 2045 Power,Biomass 2045 Power,Battery 2045 Power,Hydrogen 2045 Power,Load Shedding Peak,Load Shedding_2045,Load Shedding_before,Load Shedding_after,Biomass Utilization 2050,Biomass Utilization 2045,Flexibility 2050 Max Usage,Flexibility 2045 Max Usage,Flexibility Max Usage over the years,Flexibility Average Usage,Flexibility 2045 Average Usage,Flexibility Before Average Usage,Flexibility After Average Usage,Flexibility Before Max Usage,Flexibility After MaxUsage,Flexibility Potential,Flexibility Cost,Flexibility Duration,DSM Total Capacity
S46,180.66432657282218,223.18602888862625,17.404655614169336,68431.480173564,63113.30275115965,6.022144219094073,7.439534296287542,0.5801551871389778,2281.0493391188,2103.7767583719883,5.58387496627515,6.110816092560863,0.6961863819711718,1857.2594984005686,1939.0739059518528,36350884.78787291,52067452.18356676,25173232.76194053,61222441.60634064,367.8603443616619,970.0399275925021,320.2406330450693,418.6499835238974,12.594319421439032,43.9999619428761,41.592226485117465,11.580649622819369,1234.4731457481598,1902.9145731841156,1172.6970835807315,1228.3856074000291,1428.6595783366217,545.2649288485069,66.97,1.1806175562645986,1.0000760347034299,41833.26651473678,0.6538988674910797,29.236753450228818,61.60556531223875,1781.2278289132637,445109035001.2116,8600.659396292584,273443.23394929565,4452.387920788273,70476.86633347378,68431.49777142753,53280.17897699832,6408011.599340893,0.0216205497240945,367159.03852095315,1704357.8980206745,1704357.8980206745,99.99999179342407,100.0000734992804,99.9999124968385,9.473699925745878,3.009304224092672,11.464321644381615,1.1794427647636427,99.99989049203563,100.00000418351708,15.0,70.0,6.0,1155.6487243577026
S45,180.48794639206685,223.17442214403542,17.389831085792682,68456.5408442191,63145.32242889866,6.016264879735561,7.43914740480118,0.5796610361930894,2281.8846948073033,2104.844080963289,5.5762716747922365,6.113604397846744,0.6955933785508135,1858.2693387956956,1940.0708126158022,36259537.63923606,51971008.492784664,25202979.42787569,61114000.56720629,368.1602040248424,967.8306764296301,320.0123963111922,418.8367989310833,12.638978136261436,43.999964868481186,41.59162389831579,11.580622167883025,1234.7569736981104,1902.3005927433787,1173.7302592436374,1228.4685249134443,1429.3557122307934,547.5498199391267,66.96,1.180674443005179,1.0001321575018451,41846.42877122597,1.1365546697779791,29.08478833884196,62.467581028695726,1781.4713052048126,445126228630.6729,8601.137719257762,273448.0930637203,4460.686378212087,70501.79153865464,68456.7444223278,52511.747496786425,6396743.697106698,0.0290326537706809,363489.4722353899,1708941.8175218173,1708941.8175218173,99.99999133702282,100.0000540468813,99.99988390007812,9.068505316408896,2.860518239785504,10.973904769514748,1.1293409284678342,99.99985587964922,100.00000065186514,15.0,70.0,5.0,1155.6487243577026
S44,180.63870918733477,223.17797411849222,17.341311628508706,68437.83712035252,63265.93817860899,6.0212903062444925,7.43926580394974,0.5780437209502902,2281.261237345084,2108.8646059536327,5.579643636481458,6.115215739894993,0.693652623118318,1857.51122784768,1944.7238540563974,36300864.66534457,52160638.03439824,25188784.211900078,61231762.393967755,368.05341370921155,967.8469395559681,320.1899816018624,418.7143320313609,12.593233766459342,43.99996100727961,41.59294604857115,11.580631766096726,1234.588366156171,1902.5547215946171,1173.1330210580547,1228.4677294008366,1428.918528362084,546.7172783977408,66.94,1.180435537252687,1.0000696348143583,41791.092885939055,0.5988595969156449,28.922942476344172,63.32067188045688,1781.938409279894,445159797333.01044,8600.60163743645,273400.4250044169,4466.5144874024045,70618.11486211538,68437.7913921232,53606.897100048256,6399738.585422205,0.024659905974237797,362587.42606347357,1711398.0546177493,1711398.0546177493,99.99999087958025,100.0000740931625,99.99983352265002,8.443482642167805,2.676244085716556,10.215395108364175,1.0605140330162681,99.99981767466716,99.99989955591207,15.0,70.0,4.0,1155.6487243577026
S43,180.66754413893614,223.16289704367267,17.338652414113895,68440.62302376356,63241.931282098274,6.022251471297872,7.438763234789089,0.5779550804704632,2281.3541007921185,2108.0643760699427,5.579572135193962,6.115185460613291,0.6935462250683571,1857.6231378740788,1943.9273983432868,36163782.449783504,51904572.46520619,25207610.42616681,61226661.87874992,368.3135022660102,968.1336733489821,320.2027331511027,418.72040060637175,12.589876115218113,43.99996463716181,41.58878490114165,11.580633007492807,1234.7693350689642,1901.1878368009534,1171.1063937280812,1228.411185498288,1429.012564216127,546.6346049060414,66.92,1.1804017121738353,1.000065838038023,41783.257009272,0.5662072828054079,28.933583079572685,62.589714972565666,1782.4113652072067,445224692417.57263,8600.26479904567,273394.3567989523,4484.696695075841,70598.20429860729,68440.58992975205,52898.377428566746,6396475.454815923,0.0258291158400203,362029.17511363525,1719464.802446575,1719464.802446575,99.97430801299592,99.99999595983302,99.9094534632917,7.5700156231782945,2.270682487647921,9.159974980124284,0.9451849692366722,99.99979872904628,99.53301485598087,15.0,70.0,3.0,1155.6487243577026
S42,180.73996225951643,223.0269426248,17.31961440043185,68511.37379295514,63225.60997829266,6.024665408650548,7.434231420826666,0.577320480014395,2283.7124597651714,2107.5203326097553,5.580882095200578,6.117039286486468,0.6927847237981923,1860.4518358461987,1945.1818254496402,36196312.07099885,51966781.383209676,25218097.076400332,61262661.87431145,368.08620835613544,968.9529579407424,320.26079109095843,418.66546456953085,12.60702341186184,43.99996690246576,41.58897179920251,11.58064850188135,1234.8842050796234,1901.3621973543916,1170.9323238432628,1228.5182890527074,1429.5149120433277,547.8319446715943,66.91,1.1803190831905557,1.0000448869737046,41764.12035998353,0.3860280410081032,28.523735119169068,61.43593688003908,1783.2598635529223,445225579627.3354,8600.190867436248,273375.9178708979,4484.875420388371,70629.56645146573,68511.30940752497,52821.18313694794,6372696.994778686,0.0219925808618315,354377.24756484845,1717328.3831590344,1717328.3831590344,85.48168242795255,99.1038328196663,98.0470761767991,5.925822676853376,1.608389510231202,7.1866502529567216,0.6723744430894336,99.99959361303405,89.9115868591535,15.0,70.0,2.0,1155.6487243577026
S41,180.34323188973787,224.07402493033257,17.33276642827945,68436.11642668702,63148.60989939501,6.0114410629912625,7.469134164344419,0.5777588809426483,2281.2038808895672,2104.953663313167,5.564013716424556,6.125192990837046,0.6933108011426379,1857.445656416204,1949.8138901150014,35826114.03760332,52117507.609561004,24918887.046220005,61164826.33994713,364.1188697607152,968.5851290874491,319.7659153077251,419.07968909890656,12.258667794216512,43.999972365364016,41.58823289123217,11.61307020360648,1234.864210512853,1897.6578133702924,1180.9900763466856,1228.6431738806214,1425.8053954240504,532.3900377745074,66.88,1.174561414536173,1.000116361188523,40430.588792525756,1.0007072022726788,28.085649709633742,61.801358257157005,1785.4849183535366,445749740108.30493,8601.0091376234,272042.6189212214,4518.2747133500925,70745.36990835491,68436.15578722619,53502.315708171795,6595540.528491777,0.0247068987082332,395950.78190814814,1770804.654039336,1770804.654039336,41.93709071120772,99.98848187987106,94.92219237243702,3.1610811782976866,0.9304420488397719,3.835908727864598,0.34929972176888757,99.80480333557084,74.57798002604606,15.0,70.0,1.0,1155.6487243577026
S40,180.74445025003814,223.16249999332427,17.2925619940348,68399.03784256078,63223.896545829084,6.024815008334604,7.4387499997774755,0.5764187331344933,2279.9679280853593,2107.463218194303,5.579293514681973,6.117125488611241,0.6917026243337804,1855.9614417101486,1945.6845855470447,36213614.86605215,52027544.61338112,25201624.23622444,61251565.896411166,368.4499048387743,968.8037185625162,320.19707596030446,418.779373447124,12.531280261846462,43.99997024373383,41.57592043283748,11.580636845051187,1234.7422443600174,1902.1183861913394,1170.822166744982,1228.4543989574724,1429.2653195283806,545.1814592701467,66.9,1.189830551584602,1.000333626244743,43967.124386546406,2.8691899032255606,28.737012597435363,62.12648319073438,1783.9265294954619,445305076134.6411,8602.706112430069,275579.44603805797,4484.784726839584,70642.13523663046,68399.04845658658,52934.028051115376,6401505.339955887,0.023954258468257,359841.8455083623,1719892.408161943,1719892.408161943,99.99999686876913,100.0000767169023,87.09713970570272,5.329043746207544,2.900631924507929,6.323329872938992,1.1861848848265095,84.00045054044107,100.00001122762627,15.0,100.0,8.0,1155.6487243577026
S39,180.80280920232025,223.12166095921168,17.292705811349606,68394.61731829528,63240.76052869227,6.026760306744008,7.437388698640389,0.5764235270449869,2279.820577276509,2108.025350956409,5.581631055254479,6.116462515840233,0.6917083708337072,1855.783775103364,1946.3545658504922,36761893.01996675,52950999.97955493,25174168.613630865,61289503.53385697,368.07228524569973,969.145227271995,320.2733596376653,418.7172082287684,12.493434555924097,43.999970162094286,41.576099355844775,11.580651302409967,1233.8293549919704,1907.9228512239843,1174.7999425804408,1228.4706603665115,1429.2521619544345,543.5315217037465,66.9,1.1841632373903372,1.0006746030924782,42654.5267398358,5.801593607304312,28.761104926672477,60.09811368021205,1783.9287305532998,445351385143.98816,8605.81198785517,274267.12947351165,4484.728660627673,70658.88794350982,68394.6023184502,52318.467864475846,6399220.864840977,0.0228108317730615,359565.93945741776,1720572.7925686545,1720572.7925686545,99.9999898717618,100.000388050317,87.09722273758834,5.326799688675904,3.082284897263991,6.316523040810141,1.2029523881165802,84.00054287435992,100.0000555010401,15.0,100.0,7.0,1155.6487243577026
S38,180.8225840914156,223.09009882502875,17.29832920552198,68409.01220673474,63233.24765628983,6.027419469713853,7.436336627500959,0.5766109735173993,2280.300406891158,2107.774921876328,5.582420931431336,6.115511414421421,0.6919332921221055,1856.3600134133767,1946.0437261196284,36144010.48093883,51902176.15742925,25218097.414499454,61299185.86103211,368.6369931143379,969.4135578183412,320.30862386677404,418.65263331023766,12.574778171656208,43.99996372929448,41.57604296981708,11.580631868088595,1234.9093476606117,1901.1896326315837,1170.8093985091534,1228.5142183108997,1429.1858206224706,546.9366401138102,66.9,1.1802350136921025,1.0001512451007264,41744.66664340161,1.3007089170696418,28.992798816768577,60.81918629930434,1783.9556036838346,445368479879.7598,8600.582411875494,273354.5149538604,4484.870306042473,70651.11216617776,68409.01203884717,51194.88929967025,6395406.516437383,0.0247507717938839,359456.45708868257,1722042.0526271523,1722042.0526271523,99.99998913431905,100.0000842594888,87.09722060876139,5.261402983322155,2.772925253701849,6.2508956189548295,1.1385170015193455,84.00055225319383,100.00000542362626,15.0,100.0,6.0,1155.6487243577026
S37,180.71655750878756,223.06658468738112,17.29690705492604,68439.58650554252,63238.57538654128,6.023885250292919,7.435552822912704,0.5765635684975348,2281.319550184751,2107.9525128847094,5.578182989811544,6.11626123825163,0.6918764268952166,1857.5822197661814,1946.2128828960374,36232551.97367314,52021561.65574341,25222697.555953596,61200225.9812025,368.53951092569224,967.7669622004914,320.182432066849,418.7498868171013,12.588871593325166,43.99996910095959,41.57615959516164,11.580646470450109,1234.8298336665177,1902.4561979946893,1171.8778127385042,1228.527181261914,1429.6318261099775,547.583478910094,66.9,1.18029896326699,1.0001944875003732,41759.46324482883,1.6725927286806836,29.13712213854558,61.31765429236209,1784.0951305417966,445384504368.3518,8601.673752041188,273367.73899363604,4484.8960084847495,70655.34491116385,68439.5697779922,52680.192749382535,6389823.555385761,0.0237320711302255,357477.69849607913,1721577.1547526815,1721577.1547526815,99.99999139303752,100.0000661552201,87.09723049866919,5.097433945095075,2.709961792432889,6.055748056746371,1.1044584798813422,84.00056498396633,100.00000347659785,15.0,100.0,5.0,1155.6487243577026
S36,180.7791468557178,223.0999079187543,17.270848958472968,68438.47442859298,63277.96584925185,6.0259715618572605,7.43666359729181,0.5756949652824322,2281.2824809530994,2109.265528308395,5.58068236258749,6.118936673783724,0.6908341193782713,1857.5382475720376,1947.8129700635227,36516181.76718466,52475498.23697048,25202571.960833818,61283030.484087974,368.25144621330935,968.4731708822585,320.2582795545345,418.70627694377634,12.547578483786593,43.99997625205813,41.57612890186658,11.580652546537387,1234.2266944233502,1904.9052729179361,1173.0127614618673,1228.5255579408563,1429.3208420051405,546.4066838172528,66.9,1.1803297426762789,1.00047139884097,41766.59054876186,4.0540375713990215,29.461510246662424,60.21121157065066,1784.215383556837,445360390887.30914,8604.07003052068,273378.8831005672,4484.92596642102,70695.34347010836,68438.46306102508,52900.45262119813,6387813.787335467,0.0195733870190259,356462.9874502116,1723874.1116081923,1723874.1116081923,99.99998803863178,100.0001521696885,87.09710888143393,4.75048108989465,2.64429976158884,5.638259538375325,1.0514042212251644,84.00042901591691,99.99994165442149,15.0,100.0,4.0,1155.6487243577026
S35,180.80162390707636,223.0857000174729,17.289183647307652,68461.32103028095,63257.6417742022,6.026720796902546,7.43619000058243,0.5763061215769217,2282.044034342698,2108.5880591400733,5.581582749799413,6.11941166763155,0.6915674968619356,1858.453294973305,1946.9740322583884,36507131.46531912,52471920.47000305,25202732.33557588,61277174.10996914,368.13090158234047,968.6917711020484,320.2797341957705,418.68221044149686,12.552895893562697,43.99996612742942,41.57607946564747,11.580649079372813,1234.2086836911835,1904.5246733770175,1174.0422263890036,1228.4992500818846,1429.3076229601056,546.2021526951743,66.89,1.180162361103081,1.0025663937083522,41727.82061761382,22.070992977653077,29.1835148733854,61.34940456770411,1784.55432996055,445385757631.22894,8621.980346963932,273340.02519461606,4485.117288069374,70674.36869404244,68461.3389663195,52877.4547082,6381544.620037284,0.020141380738555596,355226.09667011065,1721011.2889706763,1721011.2889706763,99.99992240447881,99.99993648462022,86.96203438605598,4.266535180645718,2.395831961934147,5.059225304433396,0.9636596648637258,84.00042659497034,99.30206684891282,15.0,100.0,3.0,1155.6487243577026
S34,180.76380129576995,223.0821311912013,17.296208980200245,68494.96272875844,63262.8094124232,6.025460043192331,7.43607103970671,0.5765402993400082,2283.165424291948,2108.7603137474403,5.580068635357927,6.12134833987852,0.6918485086444522,1859.7976511218742,1947.1738376241892,36222438.451725855,52061541.106387466,25196978.689808663,61255039.10545176,367.86609380464347,968.2627633036967,320.2450862326993,418.67249391325424,12.589483046599135,43.99997361484219,41.576110533227165,11.580624283458906,1234.80442276696,1901.451151440148,1170.5946508399343,1228.5475451995248,1429.292343585007,547.6267440045852,66.88,1.1804255510550519,1.0002648494412412,41788.775991937146,2.2777054818634497,28.939811378263048,61.921423508113804,1784.927123435519,445376191900.89374,8602.278789831058,273400.32783218694,4485.418446782449,70679.36305654724,68494.95138274122,52343.723444455,6368717.626219932,0.0242111020497082,352827.7459444046,1716336.332718486,1716336.332718486,82.43050266060314,97.44701344141755,84.803085883146,3.4041771115426136,1.612984918411475,4.061446022244828,0.665556650283389,84.00015792032303,88.148619061575,15.0,100.0,2.0,1155.6487243577026
S33,180.31444725783575,224.0920424773276,17.323196060781815,68427.46869282486,63136.422399826246,6.010481575261192,7.469734749244253,0.5774398686927271,2280.9156230941617,2104.5474133275416,5.562093299628094,6.126781376838661,0.6929279829347478,1857.09815281252,1949.9926404026755,35810283.03280869,52092630.49918966,24921843.686183646,61134806.269358605,364.2081233700791,968.2967403753468,319.7206902848258,419.0917144765495,12.29263895489093,43.9999572915423,41.576044898304616,11.594223785181129,1234.9391683163467,1897.4945772383496,1181.148932187044,1228.6537664833604,1425.8079297425427,534.0874467928496,66.86,1.1746182866847676,1.0001739442804622,40443.74799754401,1.4959215225844673,28.343775190745447,61.17383978146256,1786.027589239993,445774790586.81744,8600.661470048733,272054.36331094103,4520.741589517117,70749.83081662309,68427.46273251838,53189.45078166742,6593528.873963261,0.0207731621580281,395026.1907873359,1767096.6993211699,1767096.6993211699,40.29114799818364,99.98180993370283,80.29678129074435,1.860516849971037,0.8941913276185289,2.2238935483351256,0.34644727345400145,82.09844596009509,72.78984516844963,15.0,100.0,1.0,1155.6487243577026
S127,180.10209231151273,223.261196163115,17.31170433458307,68476.83746109062,63040.35727560188,6.003403077050424,7.442039872103833,0.577056811152769,2282.5612487030207,2101.3452425200626,5.562689801062473,6.113884759310013,0.6924683123933844,1859.071950570641,1943.7040902566398,36268554.17170952,51989956.320524715,25256992.89951668,60917709.031874314,368.8398736918799,966.3284294293273,319.70660691879044,419.236320929981,12.54564826630919,43.99996796844596,41.69869704056467,11.58063545977285,1234.7098505684362,1902.896246797529,1171.3431146216724,1228.431342643843,1429.7566033952498,545.3523691142688,66.84,1.1845402799745284,1.0002913986691713,42741.81254414836,2.50602966241604,28.91769530423771,62.17874393371059,1784.3216443255421,445165305530.30615,8601.179503987018,274352.15727505554,4493.774983563081,70592.62270003982,68476.8092764017,52200.47682818424,6408766.425248601,0.028220710489848998,358810.482105887,1728491.6121988092,1728491.6121988092,99.9999569437899,100.0003050980027,99.99993323440596,22.663169034839623,5.675931723799079,27.591191772427873,2.129740961555223,99.99991008961776,100.00002967102348,5.0,10.0,7.0,385.2162414525675
S116,180.3037593130602,223.17301053499642,17.353934561307916,68465.68206852031,63162.1310559177,6.01012531043534,7.439100351166547,0.5784644853769305,2282.1894022840106,2105.40436853059,5.565578141383855,6.1165956293866115,0.6941575386785835,1858.630562210884,1948.662172260989,36168836.59936115,51988259.90473494,25236443.835104838,61048651.108146,368.59982394088144,966.5385131772192,319.8376188022303,419.0777782239511,12.579739590909266,43.999966893858414,41.62462474879703,11.580640525416008,1234.8317272512693,1902.1370059003725,1171.283054632167,1228.4910106922375,1429.9458912783552,545.8322998935846,66.85,1.1834529376795946,1.0001153755024128,42489.96030274374,0.9922307466131315,28.86930990506535,60.62291559658086,1785.1760626207333,445476464656.0966,8600.953179597747,274101.9213072,4493.721772661559,70716.57393043276,68465.77708109433,52793.844180349886,6387129.178616671,0.029707843835204202,356394.6080253974,1726807.8340990592,1726807.8340990592,99.99997277323477,100.0001283522336,99.99977533683358,10.67162468313903,2.934459657088785,12.955330957747922,1.1561818722686497,99.99975312190777,99.99986789902438,5.0,50.0,4.0,385.2162414525675
S115,180.39607513790557,223.12468741000112,17.353585746763237,68497.61611572701,63146.328608278476,6.013202504596852,7.437489580333371,0.5784528582254412,2283.2538705242337,2104.877620275949,5.569077121404136,6.115314840770563,0.6941435641222538,1859.9033058556222,1948.1823570421298,36232684.32760466,52117702.73666799,25236922.685098276,61093482.30442425,368.43497682674075,967.4903492830041,319.95655218982137,418.9590405968152,12.592836395510288,43.99997350327072,41.611660597817604,11.580648641329596,1234.7987252662683,1902.5628539548004,1171.8111333411318,1228.5117890844924,1429.7764335881955,546.4088447859973,66.85,1.183466471642868,1.0002751457282126,42493.096653483226,2.366253480040541,28.74231642724643,63.788270693944426,1785.429588083192,445497410805.6986,8602.36704365331,274103.8581991835,4490.418836212843,70704.57844539307,68497.59498691802,52720.771614776546,6381706.899170488,0.022173264440933402,356331.53901300597,1725349.7891925722,1725349.7891925722,99.92286876983363,100.0000044664419,99.87564209687153,9.515315686661717,2.687988096415185,11.547006854728213,1.0499358197179849,99.99969735034489,99.3587452073992,5.0,50.0,3.0,385.2162414525675
S114,180.63172451451,223.1239884880643,17.33622273804012,68507.07963142637,63169.849358434425,6.021057483817001,7.4374662829354765,0.577874091268004,2283.5693210475456,2105.6616452811477,5.577023095423147,6.1165872674134345,0.6934490438564072,1860.2836252119969,1949.9505401536353,36183952.18675871,52114391.63681018,25221397.256064225,61195432.640108585,368.1574671652704,968.7440597433231,320.12983894172305,418.8043294351394,12.579810435895514,43.9999683677338,41.6115494917847,11.580630830911936,1234.8187478376726,1901.684386929326,1170.4870691412727,1228.4950675332273,1429.2914009606968,546.255211500043,66.84,1.1835142929305733,1.0000403307949326,42504.16709397279,0.34684488270977454,29.27128026076662,60.0346502539831,1785.9098642213492,445535638663.0875,8600.34085285341,274114.8710596063,4490.413632848175,70748.78042217545,68507.10108043702,53272.06201895158,6378114.185799638,0.0222800288291566,355125.21450488426,1724211.1541908735,1724211.1541908735,83.15364971420519,99.99564669771746,98.24561200233624,7.233273437077885,2.110722551896879,8.782538233751845,0.7780034509363841,99.99950758123116,90.93771375694082,5.0,50.0,2.0,385.2162414525675
S113,180.4441274919483,223.10678477190106,17.34371833650143,68517.24547611993,63133.20771441537,6.01480424973161,7.436892825730036,0.5781239445500476,2283.908182537331,2104.440257147179,5.570264328869325,6.119443420917963,0.6937488742115299,1860.69589665087,1951.2531599912854,36456786.52812281,52513242.31705096,25234730.937464204,61030805.943977386,368.2974361395471,966.6986603333582,319.86247189079904,419.0539127195241,12.57255431481188,43.99996262133848,41.62804738728252,11.580635310535715,1234.3326657495295,1905.013283701251,1174.311173201404,1228.541577854502,1430.2237418038608,545.7624720442096,66.82,1.1835179607144228,1.0001493395054715,42505.03572264474,1.2843201228242833,28.931779237093785,60.73450410841112,1786.7585246908827,445658459144.41736,8601.22734213845,274117.43789393944,4493.7535380470745,70781.34844795201,68517.40551987823,52962.79439274262,6364213.849423137,0.0235070042436652,349922.06984911463,1727171.1728332993,1727171.1728332993,61.39340213484573,99.7748429181461,95.7159620723322,3.8796145308661436,2.275452751769807,4.6644573742046065,0.6094360169558801,99.9936374615975,77.89231461706011,5.0,50.0,1.0,385.2162414525675
S112,180.7430618597312,223.26179166710043,17.392141382419215,68440.51263303097,63140.61122442686,6.0247687286577065,7.442059722236681,0.5797380460806405,2281.350421101032,2104.6870408142286,5.5823117802228195,6.117026993615499,0.6956857998718234,1857.6217094473932,1948.4063756971843,36165041.4988787,52087291.372600645,25200873.440327764,61254892.07662842,368.2156471588714,970.1342698382969,320.1986407130122,418.7393264635586,12.567580263655962,43.99996459892424,41.58805751854152,11.58064914463197,1234.6468893995066,1901.1915015921236,1169.8570768241718,1228.4030046020916,1428.5861763335072,544.4021860711644,66.85,1.1866414391814886,1.000290093690727,43228.49547358445,2.4948065832013526,28.5615168430428,60.049767456975104,1785.5948187810015,445631220039.2811,8602.315480793153,274839.3389592324,4484.878169064936,70710.18151103082,68440.5566776355,52349.97829552474,6386219.512333684,0.021849392318071897,361419.3186775251,1722172.8819518303,1722172.8819518303,99.99999052605375,100.0002618123755,99.99980349133942,9.736647470615969,3.251791701148609,11.773050182265903,1.2516361720745652,99.99974730450138,100.00003760316459,5.0,70.0,8.0,385.2162414525675
S111,180.74272830624898,223.2658598727885,17.392287815435765,68441.4700876583,63140.42604655561,6.024757610208299,7.44219532909295,0.5797429271811921,2281.3823362552766,2104.68086821852,5.582322892833783,6.117075549498331,0.6956916662116325,1857.65857613224,1948.432317888786,36112890.26637017,51980568.601010695,25203161.28863977,61243495.33231805,368.24396074602816,969.9567510465918,320.1976339788667,418.7307779470849,12.57807108509791,43.99996598948735,41.58677531893545,11.580650015103242,1234.7415465235101,1900.6870999592709,1168.9713948375372,1228.3954416054407,1428.544028337652,544.8532576226656,66.85,1.1848418244421937,1.0001059069914084,42811.63873166949,0.910800235640636,28.74690545598739,59.85190587178442,1785.5848985351038,445641134493.88293,8600.911834419154,274421.70772690605,4484.95751903314,70710.82123418713,68441.47154396414,52704.80019399462,6386070.2096192725,0.017761822107438697,361603.24935773504,1721894.889764587,1721894.889764587,99.99997166317496,100.0001089968425,99.99984304711535,9.712008251079384,3.108592969552483,11.749345498683407,1.2231030527292956,99.99980592070251,99.99999774050222,5.0,70.0,7.0,385.2162414525675
S110,180.74873347497584,223.24359229509696,17.392562787673846,68441.77842402775,63143.420830649484,6.024957782499195,7.441453076503232,0.5797520929224615,2281.3926141342586,2104.7806943549826,5.582541067268762,6.117103345682913,0.6957026454542311,1857.6718425698004,1948.6097778664343,36652693.304099776,52768103.01028046,25167589.91503377,61235734.71025976,367.7225750948082,969.7878687238775,320.2044970956961,418.7255987886893,12.537143473925362,43.999971476963765,41.587465759712785,11.580648624343095,1233.9074027318418,1906.382341601244,1171.941338812235,1228.3988870127305,1428.628297893893,543.0739134123959,66.85,1.1836598206962166,1.0006675388622388,42537.87166467542,5.740834690896008,28.87995846407485,63.528803440337164,1785.5731796591754,445642869153.8801,8605.74154722271,274149.3228856657,4484.995128253894,70715.25641248922,68441.79685986723,53332.811335269034,6385102.296819876,0.0166193468647159,361241.20900355786,1718861.345403089,1718861.345403089,99.99994589872423,100.0005730039642,99.99985212693845,9.573161702255312,3.815896652466898,11.553816008899098,1.3204354245728709,99.99980061118544,100.00006677590926,5.0,70.0,6.0,385.2162414525675
S109,180.61865248671438,223.23900662613215,17.374551719212164,68445.22765954697,63166.775769957465,6.020621749557146,7.441300220871072,0.5791517239737388,2281.5075886515656,2105.5591923319157,5.576053100143513,6.119978098815597,0.6949822141298136,1857.8118423859644,1949.365009248374,36171443.24606633,52082816.115715474,25212713.41036568,61170635.2367779,368.3632766829254,968.3985883485472,320.0626587991464,418.8507727179239,12.585308924967908,43.9999788960458,41.58609735217547,11.58064661749777,1234.707074089551,1901.4930247037137,1170.018734633978,1228.4621377441476,1429.0847097909439,545.5858971164887,66.85,1.1834648688274623,1.0000228871259251,42492.72072888128,0.19682955433017923,28.875754406463365,62.96780161941502,1785.670751205574,445642159780.85297,8600.20868660823,274105.0234027143,4489.061706963261,70734.14468534545,68445.30760748914,53289.326202355136,6379334.223441283,0.0220372786902628,357626.3769662884,1723079.5088614833,1723079.5088614833,99.99997082831713,100.0001376455863,99.99970867545,9.140418527104243,3.071733685190521,11.054040229083359,1.1669947688579232,99.99963883171077,99.99999969103011,5.0,70.0,5.0,385.2162414525675
S108,180.60503364451588,223.20870353657926,17.365128996696374,68462.88287321547,63146.3371318102,6.0201677881505296,7.440290117885976,0.5788376332232125,2282.096095773849,2104.8779043936734,5.574368797060779,6.121591018923489,0.6946053040478598,1858.516928920086,1948.4898863785293,36132313.307531014,51942698.04857105,25224743.046994593,61149857.779542685,368.44399777945546,968.383018722382,320.0559062522195,418.8643946267689,12.588349258388627,43.99996533332447,41.58662746208287,11.580629981691887,1234.8554666583973,1901.002726322461,1168.3734664184617,1228.4812840513198,1429.2778123771834,545.9407155507554,66.85,1.183511505889418,1.0000852803250668,42503.523449036555,0.7334116894598992,28.941595024055133,61.40710019736564,1785.7605458365,445612447813.93353,8600.46179508876,274115.6692205551,4489.129115744322,70712.26498715358,68462.93546274326,52807.60257485516,6371500.958156074,0.024962744920871298,355094.7881056088,1723716.7307605962,1723716.7307605962,99.99997469889223,100.0000749856052,99.9995249401815,8.500395750643813,2.724226029837293,10.279183519237158,1.088780048171545,99.99945063576187,99.99983454192989,5.0,70.0,4.0,385.2162414525675
S107,180.6480972865482,223.14712155414202,17.357579474925757,68487.40683122112,63155.46539407594,6.0216032428849395,7.438237385138067,0.5785859824975252,2282.913561040704,2105.182179802531,5.576129390674462,6.120123915595761,0.694303342722596,1859.5047158969037,1949.0455608927703,36321867.16696201,52254893.171309374,25212431.671776645,61158677.77519331,368.13229187713404,968.3826393303127,320.1066827496163,418.81790440790735,12.571878854682346,43.99996874340792,41.58883218363087,11.580634199096,1234.5599801226776,1902.9249565775654,1171.4885427584875,1228.5001378017394,1429.406820315978,545.4049505206893,66.84,1.1835759440594822,1.0001836618539308,42518.4570122509,1.579492137530906,28.867302474612277,58.993988688072996,1785.9094610317577,445610284036.8847,8601.580546932084,274130.34666671616,4489.967520039829,70726.16138177851,68487.62977288026,53561.39896446462,6368861.435499579,0.025867289216431902,354029.41267329856,1723678.3091600444,1723678.3091600444,99.9039716986207,99.99985266404924,99.86681117856577,7.643784488723586,2.767155903222074,9.229876202621842,1.0350690141475218,99.99937865308031,99.31444670142177,5.0,70.0,3.0,385.2162414525675
