Scenario,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
S61,47.50100590032247,102.66832911955959,65.2507342360451,29.030422431929992,11.553711025968028,16.28627513036207,15.105302827933542,-21.99430968275351,9.523822762822931,23.494775158908965,-38.527183487083505,-40.855084525823315,-67.84940823421692,-8.95559536031243,-16.628199680511102,-14.871330349734535,-25.56182365060522,-56.010981340531174,-18.54568880042251,-56.52546004030157,-0.8139535712095025,5.46829716402919,-7.257798191109277,-5.707782255853777,-4.155576857197252,-0.6323755670567532
S62,37.7722286200779,88.71691948169769,48.515198413525695,29.076233243863214,25.017777888081127,-39.50779805139604,-21.935105304365266,-66.52872408072596,-40.85892274947156,-29.14627530171998,-84.01025226413594,-85.12344481354006,-109.370692331062,-6.343509605109432,25.674908063152202,17.58143582401317,2.2243567311193146,-29.19644233086416,3.910460211496769,-45.76612267538138,173.8799784017937,84.75598654852968,76.85565402291638,57.738061018310475,46.731317770351,28.240914587865262
S63,36.833780389272874,108.92738997193874,57.30977196476772,40.6536098987047,9.958694764641507,-98.08225174021601,-68.1757777980252,-114.35287919188397,-99.5213266858741,-68.88073800585914,-124.9850205894063,-138.9385493277402,-145.0501418117085,-164.57543205327596,-113.79718801144634,-115.14113494444445,-126.3063641894675,-142.28086715753108,-106.35312204307112,-147.9250953314839,141.2911372718666,76.81400825357399,65.64102599222466,50.29930431227969,35.89999441066594,17.215536355206893
S64,17.315593140459384,111.85769165512482,57.99723180772531,43.78396220962344,10.601647088279265,-77.54203660127246,-50.33970302222457,-92.76428599393682,-82.4604352363778,-52.337827397145986,-103.98163102042446,-118.27057933270169,-125.89572224113965,-143.6524618160675,-97.24191482991529,-90.61389965371092,-108.56297656450664,-134.073402599995,-90.39193420460379,-133.45362539183014,144.29955766117698,78.56073519508544,68.99876707206931,61.85574858619014,37.92929947569989,19.83982429189779
S65,0.3210850822981115,43.81922938203786,50.088561881104,28.466838095752678,36.41121115772705,50.11183883832615,29.0358709993086,77.93736469368184,-6.569003226907455,38.29842524010019,7.009026354232617,27.7521250868773,11.47366958559104,-11.034877048352598,-14.822829122998371,-1.9699389403200485,2.109006032934957,-19.87697587806636,-15.541334712015242,-9.770659987292873,1.1994060498770054,1.37748371926949,-3.0436668468789563,-0.15298957837606153,0.2262230731009396,0.9978539693931143
S66,0.26533200577461,42.67163725817369,46.76628883584755,28.809294250173423,35.92663349405001,40.39529431800304,26.6687297141317,31.970817859260592,35.37158502481219,28.033901428379693,10.554209779819246,9.69217544749057,-13.040731638248815,-52.07355968717309,-13.295077836303903,-16.57091351329143,-14.272571490913322,-31.505886947950756,-19.900309535735516,-2.145212445828548,-22.00023918980598,0.18147887037667232,-6.376461308321257,-5.089385841393179,-4.556620892415264,-1.88367476091722
S67,0.32371370053851933,42.66673586931802,41.395759506919205,29.244490821369595,28.68436153623577,41.15245719256677,20.71356594497331,23.99482793578045,35.16989930054848,24.241637786992953,14.032804402326349,10.066448266869088,-10.731261011969195,-42.795187058956685,-11.828629903519072,-22.131816760875722,-13.965178858789784,-38.1360376733042,-17.10081678218245,-5.545284365460645,-17.473877515685743,0.5878304379716148,-5.341151931489652,-4.059711552170331,-3.307378234069347,0.5390844510066994
S68,0.39048253666607025,42.681644109968886,41.46281175913202,28.320387453952378,28.80990149788687,40.91298962054424,20.013583130293,15.650400396744146,38.72978985689457,25.03342085059046,16.547848383986263,3.6876123695535057,-16.450189579998664,-40.01936893888569,-9.94585904687284,-12.716416348546034,-13.344356596551421,-41.11148425945288,-13.515801113079817,0.2911094152935334,-13.887279437157396,2.4775507091101545,-4.391552850108171,-2.652977552264124,-2.4370987056718807,1.1218211052839155
S69,0.28828931719004913,42.615310586221256,41.47409186826678,26.11170171291377,28.541685452701415,40.27262275777588,15.661652649924918,9.726937146197656,37.53903188177077,23.651578164184173,18.48467311995705,6.420697110165463,-19.840506568897354,-42.375973648624665,-10.575387453819474,-14.134600939094355,-25.4792975329714,-43.82227834930674,-13.658945726351845,10.489844302131957,-5.845994978915137,4.148879868699273,-3.148403955470336,-1.470451657658911,-1.0987046152637348,3.1203736042175745
S70,0.30850168788987276,42.6151032171731,41.359017933864095,25.929082398178593,28.2334120275749,39.95718596851816,15.960719385759603,9.301162070464386,31.943572798702746,22.707865726680154,18.421844457371606,13.52984334545937,-16.858856723011684,-47.48633095851318,-13.608453470041582,-14.356241777782941,-25.772064630199765,-45.76771283251446,-14.43272700714715,5.325443882050251,-5.646894994913332,4.365497640608451,-3.4809251582821332,-1.6736220980402283,-1.4013580165692652,1.705186635320155
S71,0.028606215003890156,42.51206795814255,41.401620472825584,26.140106353892634,28.653161820919593,40.17230774613978,16.274485391214455,9.72048122622482,32.20932817652056,23.193129419532,18.617408563152082,14.520946773856735,-14.570755203791919,-46.48424857487754,-12.298661838002545,-14.287727964784835,-22.682502430690477,-44.26377303841633,-13.783318210052187,7.867616597057037,-7.839452788888757,3.899116652570811,-3.184512771295278,-1.4567055998733203,-1.232016733196506,2.9865956190671117
S72,0.28544933060459243,42.58970182583255,41.37407627232648,26.008866553745236,28.448807719762215,40.172611403633596,16.15765041832873,9.507045938470071,32.21655471874385,23.703896394863477,18.852010099479344,14.833590557131515,-14.170620803966472,-46.59061483264537,-12.176369302849821,-14.852068087229497,-22.184437894267717,-44.005699536604936,-14.026031926100302,7.983995604693206,-5.5890724144971315,4.223922435730332,-2.3615785608985806,-5.381342072972695,-5.533059373563187,-1.601137674289932
S73,-0.14569837343003655,41.42812667124218,41.57639638360422,29.27153702560048,36.98418375800827,40.56728443728019,27.953745258685103,71.88695756209995,2.0242800494756352,37.653449584901466,-1.860187938547142,16.21811927832084,7.639115680042607,-30.268916058709294,-30.066776199532796,-4.319008419081172,-0.40732073032145877,-34.21613957190672,-28.068346460113247,-19.14378636639924,120.01449469359393,80.6651343143685,79.98869032321454,67.88008091201635,39.40008749659207,31.438727867380223
S74,-2.8504205530808235,43.44013085286491,38.80039722924522,13.684952721099819,39.01046102514272,24.108832970554772,4.752330465905175,12.779471110185625,31.215540983438927,23.305000258169173,3.711001253527968,-13.3174470902091,-34.390524706928716,-86.42041753251561,-39.97604157972745,-42.2435820665612,-34.58126528486716,-61.57360507281595,-44.444015506233114,-22.37276286535206,12.312834037086162,0.776930013500321,-4.099209900317424,-1.1397087385445204,-0.8233691722747682,-2.302176551971069
S75,-0.7713698066780239,38.07188043400345,29.91053018594414,-5.256893669802309,30.29223909465628,22.2761254493804,-20.162989513558216,5.040944452879614,25.33879084258217,27.69285358374418,-15.662962969273053,-41.39152516327016,-60.27351311070106,-91.49673402218639,-55.599691523170236,-50.1512368876007,-44.519250855174164,-75.2200779081349,-51.473109713651155,-40.697266084567474,-14.732487125709959,1.553178251806564,-5.360430932068949,-3.2853858190631247,-2.9958749963567843,0.9182191699643738
S76,-2.7045089665733713,39.15913259822901,31.72350612226893,-4.425199325680751,29.974343478450294,2.8947078616639033,-28.255038113385922,-21.359471190784518,10.116683375620994,-2.2023804268584968,-49.47376192662034,-53.47655603544155,-89.32040559663079,-107.14887969900388,-71.4340350116558,-67.02552597922562,-59.24999606777348,-86.07281645390685,-63.405311441357526,-58.48431402577603,-21.469923182288575,1.3902409393702353,-6.946851238526897,-4.37459220329961,-4.8512337587418575,-1.0588322804023775
S77,-2.78526475582197,39.2628715162715,34.64217925091617,-4.239074184248182,30.224053209487067,-12.05024039387581,-30.34377971609814,-43.74506679082657,8.344348364488496,-21.663229172055765,-50.77764608915203,-75.21855982899694,-102.61872203189881,-115.0014417055445,-72.11409951459302,-75.55275990146271,-69.68225129842764,-83.65974927959385,-67.69583839325222,-56.88453628710377,-21.16046644276448,-0.2701773333315671,-7.5936517808807835,-6.032432750154193,-5.775177625694461,-1.568982764612814
S78,-5.5727191577972235,34.56171290340393,30.597066033237752,-2.551471291987184,6.628688601061583,-12.601565499096523,-25.663592807617874,-44.600943102445,7.443935424170434,-23.787717715606504,-59.369201428616236,-89.43665025336855,-115.88497456666147,-138.29939806633007,-69.62773162812397,-82.49033360577585,-80.30548917729163,-90.68031492816075,-71.87349380538777,-62.106054056904725,-15.921946265927467,0.15567065800436986,-8.534681403129074,-7.1000136113210655,-7.054922714244016,-3.683618041411263
S79,-3.9076952317742553,34.661277558029724,30.255875409118005,-2.6872282430261407,6.838196609571412,-10.273279326952434,-21.704350323140886,-44.64945734171977,2.4911973491299477,-20.41227426496306,-60.933467268320385,-94.39673088558465,-120.35620547462855,-144.37832402363426,-91.03649600569241,-84.34606752822305,-83.03941298030892,-93.39317359797761,-73.94176399574093,-61.58313687140193,-4.772211778549362,0.5679205989339575,-6.375697325576857,-4.265580832268467,-4.248380289360698,-4.038125535009707
S80,-3.4581500544277333,34.643070480754545,30.774630284788884,-2.7187000613082546,4.259041917578088,-10.635377410537217,-21.97794920817131,-44.81947616404369,2.261441253402552,-20.663512511006843,-61.89905841620913,-94.59284576973204,-120.69168047448642,-144.75092996242722,-95.49942046807303,-81.82854622931046,-82.15032450566184,-94.9628870228807,-71.70184175643612,-59.73924040277012,-18.710692215372582,0.7021086600857984,-6.859316605404064,-4.8628966974120225,-5.1797187909001785,-2.043062515775018
S81,-9.299131817215311,37.427362081864146,31.542407194038447,18.756762021574502,31.557912717296688,37.094209261937294,30.615813796615043,72.19527775541934,5.031118097548415,44.856914897863476,9.208369949845974,21.39918848704525,10.66064509440423,-29.70593507647834,-25.09542396126818,-6.558563364144732,1.788377451802603,-30.560568894777873,-26.974955759659025,-17.918825790985693,120.48136027308854,82.01996574316395,76.93348987449733,58.78544000833874,38.10248834115137,28.18450720124588
S82,-30.246193430329527,19.208818454913512,14.88101278254561,-7.174081670257237,37.30984422350758,-4.2401945811079145,-7.296797520417897,3.804563646824022,7.831105944489991,4.986103825984856,0.11099860981289567,-36.11060269216182,-48.20382572886217,-63.989711311158715,-45.320518505988616,-48.333066342920006,-38.302844657753354,-62.92637239566545,-46.92786627558121,-25.164839040105136,-19.82636975126617,2.9406250446839532,-5.994033349930428,-3.8735175887316675,-3.8168378995313557,-1.0161124064649307
S83,-45.52490945395249,5.568600054438377,2.3990162050750996,-26.341642308366886,18.41567230832908,-9.76238857656142,-34.46429814146512,-7.83355495342164,-1.4715221313394977,-6.029633841372117,-10.242312846109769,-50.0685633223128,-73.85136162726269,-74.06050110304818,-62.663726653561014,-56.064233009315956,-47.979987228998766,-84.0078590105442,-61.77155421436353,-44.827849066415126,-13.046385204052768,3.1162827739135146,-5.197669961824802,-3.8862297767701115,-2.543714758181048,1.6385649456009954
S84,-48.17129341788018,-2.831593879861316,0.7001202742173973,-29.196945345852043,4.158131438110502,-11.601621239812232,-36.76655195752687,-25.53355264328161,0.3341543652339851,-19.85659648898519,-27.303839964460508,-62.18967822614019,-82.56660649900738,-73.24249387464477,-64.21155270825096,-57.41971045466698,-46.329413467557146,-80.58253194387532,-63.083746163787424,-59.04853141347033,-20.34914118222808,1.8584857585539627,-6.77012951243694,-5.221486362485317,-4.985458517107189,-1.905237005729088
S85,-52.24207564467065,-5.816833802391841,-0.6580973408958357,-31.165122492630815,-19.664608606873912,-39.49436957076102,-34.78760356301791,-38.247127469247744,-2.1901415062117735,-24.887381205985548,-16.46397249407272,-61.68174989648634,-82.25415193307128,-71.45974856904047,-50.39622384445863,-58.395132829055285,-58.342851091307324,-69.17589062102181,-64.42916831494827,-50.748178585774184,-16.91405406230828,1.5972324155564266,-7.289170822466939,-7.075261379980269,-6.1038335208760675,-1.750724681162552
S86,-56.302523414949235,-20.838953039067576,-31.83595165913289,-41.41293548427427,-30.788326444096015,-49.38627986180677,-38.319785410728,-42.31906162734589,-7.535957966133822,-29.97248172519562,-25.164748323263098,-63.88637425735055,-89.10992234781645,-99.44560999098684,-46.446066133071895,-67.18877201119966,-63.098626026175,-78.8308180495747,-69.31088496930826,-69.98857566804517,-14.740306629999367,1.4987098985594915,-8.359223309262864,-8.129107847827388,-7.217331059554244,-3.7843642995796234
S87,-64.15620657241305,-23.805773101138072,-35.13941290535172,-45.42201370747989,-33.4661666081999,-179.35412939876727,-150.28476189038287,-151.18324862383759,-132.58224074217395,-137.71032686075557,-128.64061590666154,-163.63971596170046,-187.73413908373726,-197.6039358880186,-159.64422907834575,-163.12563589170992,-152.45141185710764,-167.24863958637215,-150.07598919754983,-145.15819730056734,-34.567566585633536,-5.800540146716049,-14.705411032201798,-14.236232363476153,-13.721939465764166,-10.880160327727983
S88,-64.16451005177493,-23.834125270425943,-35.214603653130894,-45.4186971116215,-37.76575058900278,-182.10959767004198,-153.65488154444762,-154.0709814312251,-134.8680998145042,-140.87030243300802,-131.59430035579334,-165.04021036698902,-189.32133680350915,-200.28358673905444,-164.0827557715454,-167.87229314730467,-154.10983691788616,-171.37840735153276,-150.14453992554522,-152.08878801470505,-33.780478528798064,-5.721654131563003,-15.215764240686935,-14.282326056307415,-13.89013370015113,-11.094161262154678
S89,12.669725980309465,55.16900950055259,52.184801093055455,34.47356470694274,41.6923915451477,67.26386706556298,26.79116770396206,65.89465255469662,-3.3466237169577084,40.04613002012292,1.6152218973175536,18.09909718566871,15.007200192918901,-22.215947539756087,-23.784283406030227,-6.154959951601313,-4.396511843673068,-34.562307734010034,-20.52310321983697,-19.629037477749023,-6.00204053865383,0.11941231583256773,-4.240158076034062,-0.8456288597413764,0.8021943936902254,0.9062225060225693
S90,17.443877658102735,56.32700112672495,55.52214179561332,15.914127584970572,52.432216019411726,76.18503259040921,21.311360763043297,43.09206483026884,46.50702464969925,37.42696530063938,28.303898526388593,-14.149350351367218,-12.917070224688132,-47.61105955078193,-29.594153482356944,-40.42418854182017,-23.892094332680358,-57.087234151126154,-21.56108001399204,-19.45775054272403,6.626184365020826,3.053357330587536,-3.868793371308188,-0.8648009565397352,1.049841385228234,-0.064778958424494
S91,21.839184970936287,65.3962418057219,47.81869403801409,25.68292725505472,51.13468132227439,78.83693808465608,10.11714390021723,25.760155605574653,38.99353735632616,27.430367230650177,14.932844009486246,-18.283155746246393,-28.65717581828875,-12.24344687803125,-20.402790213012167,-11.479356815442543,-6.919323959085233,-40.07999865082823,-2.802806164336147,-14.678705009963267,-0.8684161379086675,7.140834456127676,-2.147187299068154,0.504964362870286,2.5133506335068834,6.409871014269042
S92,31.94832670456549,69.33350902329494,55.887533909938725,15.584392081301246,47.91635343489986,68.11194407367083,9.758246007649518,22.04648298274492,38.497361100596095,16.16493347196979,3.566709040740079,-30.10022399713108,-33.714593951437166,-15.44753548771638,-24.58529788967212,-18.24148663674663,-25.255836443207613,-46.883611777030154,-15.279660288680219,-46.09446429469699,-6.387483268861516,4.010202810554198,-5.6082678047726375,-3.387201803945361,-1.862442133261366,1.7655948626831286
S93,33.910306829227466,70.96837351365792,65.20908720983698,31.286394733562872,45.41697803161071,67.5366669956432,19.806678164229652,17.679533621610233,48.83040841650654,11.255923511242827,2.14114834325585,-32.16320076859347,-37.9583492068889,-16.371382552399893,-16.64771535995868,-22.430140349577243,-32.366035493542,-56.640455113544874,-25.001641837683053,-41.86888608575501,1.7059522547757666,3.907326660188337,-5.017402719071917,-3.0723016828513305,-1.383853354657516,1.7560533770213382
S94,17.974461663165187,66.72532771245443,49.677525386599086,29.826910716103328,15.579107878473053,21.261400905643768,-5.064774151499307,-11.401677058792359,8.925834880848527,-7.878593130612899,-31.97401268563027,-52.572828000528204,-57.22003383863239,-71.8296312476312,-48.66376895031976,-49.1200676911987,-56.164519115331046,-66.96135097109845,-43.80846328427168,-65.34509831586632,-3.2720709015316984,0.9072462809580628,-7.488517119168314,-5.867105182295385,-4.0041433328334985,-3.663324144784097
S95,23.95888911002686,79.07562884408037,64.23032498181414,36.56901855327277,10.307165136403285,6.378033481816203,5.100747797861516,-13.807156263837328,-15.005496805031271,-2.0428505799046093,-34.47239188753315,-51.660813284755136,-59.45994634539886,-85.88972358563751,-58.465132486176685,-46.87045161490033,-45.512561457741185,-56.187508050843604,-42.00060323513455,-67.92895137992971,-7.086720364483767,3.7191966588157044,-6.940033533333834,-8.111671439541501,-6.39712079389354,-3.4282827549771966
S96,21.76696293133773,78.84173750291268,64.00835408014416,37.50263826318445,0.1538581963842489,8.021782440891911,5.9237471196382785,-13.685994128657342,-14.916080519043362,-4.693143776009379,-30.047105178873323,-49.42621278632231,-55.576846131238256,-84.39253188601725,-62.85518865130513,-47.14284616407838,-44.08895436905169,-56.68919414326723,-39.76104964241145,-66.01649096042195,-8.549784853222775,1.5605924566746143,-7.102852543449778,-5.524424533824179,-3.7071532145522834,-0.691150341723068
S97,0.2677797656147618,-0.02744525785658425,-6.534788487471133,-4.445584067376274,-9.385722050105016,0.034657934229187504,0.694271023832016,19.839826460824384,-14.892930735157961,27.56195712161258,5.818100664029657,9.172197937679982,-8.091215682270558,1.882918267725131,-4.5658762719611445,-0.8481561552144967,8.569320387753265,-5.6719897323631585,0.36029619108646216,2.665825125752974,-18.87256668161097,1.6161005646344595,-1.5419884799305894,0.9492108821911316,0.879509101106013,5.6077597279300395
S98,0.32600060956156085,0.04862183499199091,-6.289314800511647,-4.861236231981536,-15.249592271224799,-0.12615873141186285,-5.309408139467564,-0.8451007539136413,7.552622531392217,26.236499958557147,-2.993839150896349,7.1998845261092015,-4.744448427047132,-35.93258968957258,-15.948475147581576,-26.20979346973229,-22.591562006919474,-27.995165248714926,-18.822911071524118,-18.42964633345545,-28.774635046608488,-1.5785556251695088,-5.977410906660152,-4.328778779103093,-4.441578117010181,-0.9967000171886564
S99,0.2524241199708399,0.048213679995967595,-9.430545823711611,-5.455464860418147,-15.66689860217707,0.12066947034838904,-5.456979120921801,0.17733883871073886,7.759714107642424,27.140703560093016,-3.248898282997459,7.27386191091739,-9.39498500734004,-29.485449646244888,-11.55091744129777,-18.052532067443394,-26.98617101330214,-26.427759255131633,-18.295481472566877,-21.362334952431894,-22.7459898692155,-1.4474967456068466,-5.508995799614169,-3.6095319354452204,-3.6515737216247235,0.21343603618628748
S100,0.25339369997112726,0.0386017464037991,-13.01763722003102,-5.05527547294804,-15.077290277886846,0.8038571910589098,-4.208309120585341,1.7848187610098876,8.304103435278876,25.455717926881505,-2.7138003344902017,-0.3400725689246542,-12.448103340560124,-30.71856234135595,-12.890493125034652,-14.532514302601385,-23.804922855966026,-24.090259255654445,-15.633795356862379,-18.127817644391087,-21.8045417510373,-0.3284099474629709,-4.798963966702319,-2.8313181396248943,-2.85399588151547,1.5846951236710982
S101,0.2505116794679907,0.05071756053354193,-12.677369330617694,-5.503159947956249,-16.875278831420815,0.15365490406082927,-4.585739740129213,0.30255411576263214,11.584849116808016,17.49496832718478,-3.9859489311169227,1.824109032099841,-14.389425168431558,-28.360321413529732,-10.875333682633936,-12.84109915238929,-28.391991002148842,-29.490898946711752,-17.87900851674351,-16.947028145022358,-18.490269444618512,1.2687765463335055,-4.110039657262865,-1.8333259967950877,-1.8977536449389376,1.7707964160327272
S102,0.19056162324204706,0.10139533813458002,-12.657272955834742,-6.045362770656482,-16.377380495548266,0.5108921452716686,-4.1845164604055185,0.6757570763866738,5.714431859971114,18.49713983668977,-1.8723316223869801,0.054095020956879125,-12.782495688590245,-28.349086330017315,-9.739378706960622,-14.427634620275853,-29.326724607667387,-31.898782590406682,-17.668462951135666,-13.359525453829235,-17.1131430678253,0.863056010644847,-3.8700179165953585,-1.7555187747875234,-1.750679414188605,2.7095654869611074
S103,0.21734869527278988,0.08402907108262525,-12.679052886099385,-6.003457679497615,-16.341157039278187,0.4863996913684332,-4.137808823188038,0.7183633971052927,6.015016780310134,18.52563105995131,-1.6303364955021493,0.9466633703283378,-14.75370172888546,-27.169639321954264,-10.03865428523909,-13.669907239140855,-27.80360871919285,-31.465795091953908,-17.529892163953065,-11.702064365714193,-15.290965442650517,1.539102810014903,-3.8728825606435535,-1.7863186461937186,-1.5393949623789815,2.8228103676815053
S104,0.2849289289201806,0.1218603565789067,-12.580379186402979,-5.986684758745753,-16.31764642279876,0.15739954613991358,-4.352521920061747,0.4336892798804115,5.75954300922632,18.271808164399772,-1.835462691381906,0.7968249933298921,-14.92462794593763,-27.47006414234221,-10.743742509106369,-11.567810879938634,-26.177409731349854,-30.071809080073564,-15.752256504381279,-11.30078292489145,-14.828752391230715,1.3552366371460955,-3.4241215122616797,-0.812581609223928,-0.8697592363990925,3.5367174871110407
S105,-1.1437790375339318,0.11627911330691632,-5.857196102581952,-6.565686010070237,-23.46182970969579,0.05693402609807663,-0.09692687803664057,19.59425414665361,-11.134466541264487,30.992549638341416,2.235540982255202,5.265151560116976,-17.226799591142594,-15.03610239727493,-6.898616796490842,-6.925242330318326,4.522510493380594,-8.37431140626066,-5.0431784193492035,-1.5009695207446327,-19.671157243540627,1.8346355112401902,-1.4557241768098361,0.9965690769602187,1.186219297164115,5.4520194860414595
S106,2.4543114508261965,-7.300827766449913,-6.683630428192089,-7.173180067887586,-24.562576205511277,-1.869754423459824,-4.707939435448338,9.55897349804502,6.416682826305475,25.7551074962592,-0.6464551335980673,-8.360312331703312,-25.531235137407293,-51.07607279995108,-28.657276015799482,-38.406425361060315,-26.38857530158134,-36.562022210496536,-28.71189139569097,-26.1680778765907,-27.21791729676326,-1.57348624594289,-5.913264404027396,-4.645320509768736,-4.276337892840321,-1.228052115433531
S107,3.67680251959257,-8.561530328911715,-22.542905646211864,-8.913269985640682,-27.789135738892412,1.9191248262302452,-7.96558686846538,5.817831895974734,2.0827679239801,23.548485935073415,-7.325783838531663,-20.930001047872793,-27.05151651468185,-56.79230183131523,-35.352558471878126,-29.90220478167771,-31.167338080223317,-44.00923250355504,-33.876067030458756,-26.098068722561152,-15.553090806207592,-0.9010179678949903,-4.020392425525543,-1.7164772344169243,-1.2789045094911966,1.3449245814323163
S108,3.5367600539117916,-9.166215404135869,-23.74522728400308,-9.540414661998398,-29.489158350926914,-4.737759373306005,-15.655168729090008,-6.025350860220158,-6.6407349184416375,13.106905426113258,-15.954353525835074,-36.69002189982251,-43.11433348759408,-62.55145121431838,-44.1811077484644,-29.78445229368276,-29.522847741716873,-41.78005015070596,-39.248683818726704,-37.76083137014297,-25.06497049613632,-0.4191270199898067,-5.299721614989261,-3.2549625313700314,-3.099288880307638,1.383346181984324
S109,1.9660708002717797,-8.719037495588111,-22.796602232041607,-9.824148116642561,-29.413395454447766,-2.666720786756116,-12.794454460625104,-3.27036037816697,0.5675864610807935,14.282123453455142,-17.113517697744385,-31.296647866511762,-43.66895984924213,-64.36420767428785,-43.178043262351196,-28.562035931734897,-34.48324987700957,-39.396974915280936,-38.826634678066796,-42.37108906272624,-20.447251468632466,-1.6215761968567666,-5.443465829163108,-3.6136681656226965,-3.3504072787133854,0.7461242828710191
S110,2.0276886810606243,-8.60366115594502,-29.650151686084314,-15.418878892447196,-29.712944347977555,-30.044525379658182,-35.89784854607814,-31.159532899451392,-26.539758055669438,-11.575781988696576,-42.70280650335678,-58.447149196325654,-70.94894246191075,-90.46830525787897,-66.57930818051483,-55.2313613369364,-58.612177965528645,-66.83650236239558,-59.93312960232089,-57.614373777219896,-6.851089566325186,-1.7517829539850371,-6.295447233999996,-4.013982341570799,-3.231774633223994,-3.4720391755229674
S111,1.7860978509531833,-8.704000157656822,-28.81747162971493,-16.141084005298012,-29.803322166216617,-29.275521655577563,-31.851234662667594,-30.211635223984956,-26.149407298213134,-11.93543695275423,-44.13886567381553,-58.102371547043674,-74.612992395231,-92.09180696922914,-74.60632238778686,-58.76332487522262,-59.82131726247886,-69.97816650891409,-61.277382035275,-56.294486767821894,-24.20869615980248,-0.8762738199672437,-6.616927637333125,-4.413199822470126,-4.190607642174937,-0.43849481402502555
S112,2.0845191284379894,-8.559441870147566,-28.841835276615768,-16.164997601272546,-30.05494706946621,-30.104800332154014,-32.458623846316925,-30.913394549635598,-26.600760408868496,-12.564833622477067,-45.12278262942715,-59.037840582405465,-75.45946739621456,-92.84788849119963,-75.1114027469626,-59.07738796751971,-60.22887166237112,-71.06609373693118,-60.86606824918661,-56.500841744327346,-21.98396299643246,-1.7171363126278205,-6.452997538717753,-4.216669318128696,-3.9786489129773894,-0.160502626782133
S113,-8.551309327728518,-17.13230134473065,-10.557179982441767,-11.154981349349669,-37.195846867241755,12.951896922089645,2.9027261194016774,22.238214176283577,-10.239040583059023,32.611808925558705,7.245749161143067,6.054024858521245,-16.885785310904566,-20.06681825232448,-2.872366490841216,-7.948242129366179,5.184976829042398,-9.282536044896261,-7.326202965163731,-1.402926693501172,-3.754558825963983,1.6289414724044438,-1.071334919507505,1.1836123547557253,1.986225698780597,4.837788254687059
S114,-14.424025437115517,-25.173969260556817,-11.874806443366026,-12.545043292362834,-32.69007516811939,-2.3109748751082293,-5.5262928362154184,15.511904898822593,3.8344575981383855,32.48844941768425,4.0290937897538015,-14.878051900574008,-23.349964972574355,-44.783749139391205,-28.426655488033248,-32.75130130673887,-27.415621187426353,-37.19586196941549,-27.07034632825156,-19.583471396838803,-16.755505761974376,0.7913725767212387,-4.18042826218934,-1.7744507070038829,-1.8622417941702718,1.8777696122609377
S115,-14.36654994583364,-36.68328907998841,-40.26311053063125,-23.002214018788436,-36.39066584160844,-5.554053381914059,-9.581265677795159,9.590811223084472,-3.423969911082736,26.683833773986976,9.354119616588719,-22.617816523307965,-23.009503683979915,-33.02377347161922,-29.52917053096371,-21.037357377238664,-30.214145975474338,-39.09756753352411,-28.941280509933165,-22.896134666556378,-16.92457772660383,1.2051123141820774,-3.679409431765368,-1.0165768819516696,-1.2144895994321558,3.0164046139598
S116,-14.692480152945109,-37.074091539182064,-39.34234228371736,-32.71520022556729,-38.36587261224622,-4.757084930851363,-10.475595390047943,-5.4616313288917695,-7.212675347624042,18.195507272608324,6.454021826918677,-33.58957564411469,-26.641165946664103,-11.654343023181468,-12.195044310018943,-4.764328297376608,-2.3031344102868445,-16.14259959134401,-16.605555042367826,-16.17168729618257,-11.754133136555822,2.741832005826783,-2.3302110125467124,0.17965266674546676,-0.15292183392379144,4.474449520446955
S117,-18.72467084604068,-39.33867263079094,-39.9724763758158,-38.40211607772659,-39.01362044818768,-1.1622174346683778,-10.766828238288895,-3.3767861403362076,-0.910733658031404,10.14025977675459,3.2222459250519364,-19.811891752638644,-28.269244915549052,-31.916165715884404,-21.740416489727465,-18.106377531992734,-24.792502948002948,-27.84715734083676,-32.71471521047431,-38.13991708129549,-12.974361562712033,1.6761876524209463,-4.735328158170349,-2.8662166710577974,-1.86175492711671,2.388217443559215
S118,-22.41186882228874,-42.07649489547549,-45.244679619457884,-49.8171646594443,-41.20319561416608,-5.391222948581742,-11.713735802622693,-5.550498115297842,-1.5464728165852648,3.139624363349469,-1.3080910829330605,-21.568131152399417,-30.391946423627303,-39.801543200425726,-25.252923177049524,-26.800309469066974,-26.175234836667727,-28.634533378244953,-34.13485378868231,-33.96464155698098,-10.363798600661944,2.851663204379351,-4.1939139072577625,-1.5753052370883758,-1.2183860203804908,2.6763732252645944
S119,-25.48262207299956,-45.48756162162704,-47.12073092479585,-47.460929786211636,-42.516908049151425,-16.834408982916216,-16.741113776227223,-15.545382116307849,-9.936078044788133,-5.286285586429074,-5.069662371091965,-29.295480938898777,-36.830722548401695,-49.22611245819297,-40.007303648749826,-35.01842795482446,-24.92509650259933,-34.33532467505884,-39.24144011932995,-38.70946582204127,-12.462039058549479,1.9589767261947166,-3.875340774104341,-1.3793084040882864,-0.9192760259120192,3.28659338595072
